"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"
"1817"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
"1818"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
"1819"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
"1820"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
"1821"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
"1822"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
"1823"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
"1824"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
"1825"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
"1826"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
"1827"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
"1828"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
"1829"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
"1830"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
"1831"	-0.839869314911198	-1.03919834334918	0.759476157517615	-0.712753087886034	1.6567447979376	-1.76473962691035	1.76601736614364	-0.492470081128379	-1.56318906808005	-1.71314752070731	0.600238144221008	-0.852874249847227	-1.80857607141954	-0.919178921286663	0.82628737532567	0.851987008597181	0.600967088566706	1.22412725783649	1.99967432579584	1.54263125577303	1.85861863561031	-0.479425073243005	1.05584537927187	0.807659375229248	-0.285232912995867	-1.16420022403878	1.1359489549378	-0.268969567088123	-0.839930478592413	-0.967618777982525	-1.342136263579	-0.871523379791067	-0.906244951271017	-0.0111697395148675	-1.2896858374183	-1.51046592458155	-0.222023576076155	0.281158581459726	0.23700035940019	0.144198537059629	1.54045818954678	0.661978612155728	-1.77900306710946	-1.06409365847337	-0.20535102936448	1.56937140550741	0.0828764825721167	1.97345465315371	1.91385935088243	-1.50737222732697	-0.621787114755107	0.160106927980294	0.912735364630465	-0.985288050367856	0.735064012564488	0.349553589737792	-1.27735732954588	-1.99551986885011	1.62427721903093	1.72526413778435	-0.625401697021232	-1.02138064607919	1.70581604293556	0.557249501311899	-0.398816353780314
